cluster_kmeans,StockCode,Description,transactions_count,quantity_sold,revenue
1,22071,SMALL WHITE RETROSPOT MUG IN BOX ,3,11,41.25
1,22559,SEASIDE FLYING DISC,4,33,41.25
1,22102,MIRROR MOSAIC T-LIGHT HOLDER ,3,25,41.24999999999999
1,22440,BALLOON WATER BOMB PACK OF 35,12,98,41.160000000000004
1,85116,BLACK CANDELABRA T-LIGHT HOLDER,3,36,40.800000000000004
1,21454,PAINTED PINK RABBIT ,1,48,40.8
1,21684,SMALL MEDINA STAMPED METAL BOWL ,3,48,40.8
1,21789,KIDS RAIN MAC PINK,2,48,40.8
1,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,11,48,40.8
1,22322,BIRD DECORATION GREEN POLKADOT,4,48,40.8
1,22714,CARD BIRTHDAY COWBOY,9,97,40.74
1,22343,PARTY PIZZA DISH RED RETROSPOT,5,84,40.68
1,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,4,28,40.599999999999994
1,21352,EUCALYPTUS & PINECONE  WREATH,2,6,40.5
1,21578,WOODLAND DESIGN  COTTON TOTE BAG,3,18,40.5
1,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,3,18,40.5
1,85019A,ROMANTIC IMAGES NOTEBOOK SET,4,13,40.25
1,85144,JARDIN ETCHED GLASS CHEESE DISH,4,7,40.15
1,22267,EASTER DECORATION EGG BUNNY ,6,32,40.0
1,22482,BLUE TEA TOWEL CLASSIC DESIGN,7,32,40.0
1,84660A,WHITE STITCHED WALL CLOCK,2,24,40.0
1,20785,FUSCHIA RETRO BAR STOOL,1,1,39.95
1,21989,PACK OF 20 SKULL PAPER NAPKINS,7,47,39.95
1,84816,DANISH ROSE BEDSIDE CABINET,2,1,39.95
1,22144,CHRISTMAS CRAFT LITTLE FRIENDS,5,19,39.900000000000006
1,22190,LOCAL CAFE MUG,5,19,39.900000000000006
1,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,3,4,39.8
1,22618,COOKING SET RETROSPOT,5,4,39.8
1,84820,DANISH ROSE TRINKET TRAYS,4,13,39.75
1,22614,PACK OF 12 SPACEBOY TISSUES,8,137,39.73
1,20854,BLUE PATCH PURSE PINK HEART,3,24,39.6
1,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,2,8,39.6
1,23164,REGENCY CAKE SLICE,1,8,39.6
1,23103,BELL HEART DECORATION,2,24,39.599999999999994
1,23060,HEART BEADED TRELLIS DECORATION,3,19,39.52
1,23092,LARGE ANTIQUE WHITE PHOTO FRAME,3,5,39.5
1,22647,CERAMIC LOVE HEART MONEY BANK,4,27,39.15
1,21062,PARTY INVITES SPACEMAN,5,46,39.099999999999994
1,22133,PINK LOVE HEART SHAPE CUP,6,46,39.099999999999994
1,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,11,46,39.099999999999994
1,85212,MINI PAINTED GARDEN DECORATION ,4,108,39.0
1,20669,RED HEART LUGGAGE TAG,5,31,38.75
1,22259,FELT FARM ANIMAL HEN,4,31,38.75
1,22059,CERAMIC STRAWBERRY DESIGN MUG,6,26,38.739999999999995
1,15034,PAPER POCKET TRAVELING FAN ,12,276,38.64
1,22996,TRAVEL CARD WALLET VINTAGE TICKET,9,92,38.64
1,21395,BLUE POLKADOT BEAKER ,4,99,38.61
1,85054,FRENCH ENAMEL POT W LID,4,20,38.6
1,21084,SET/6 COLLAGE PAPER CUPS,6,174,38.580000000000005
1,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,2,3,38.25
1,90148,LONG SILVER NECKLACE PASTEL FLOWER,2,3,38.25
1,90185C,BLACK DIAMANTE EXPANDABLE RING,3,9,38.25
1,22421,LIPSTICK PEN FUSCHIA,7,91,38.22
1,71038,WHITE HANGING BEADS CANDLE HOLDER,3,7,38.150000000000006
1,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,3,6,38.099999999999994
1,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,3,17,37.95
1,21705,BAG 500g SWIRLY MARBLES,6,23,37.949999999999996
1,22331,WOODLAND PARTY BAG + STICKER SET,4,23,37.949999999999996
1,22664,TOY TIDY DOLLY GIRL DESIGN,6,18,37.8
1,84596L,BISCUITS SMALL BOWL LIGHT BLUE,5,88,37.79
1,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,4,26,37.699999999999996
1,21171,BATHROOM METAL SIGN ,5,26,37.699999999999996
1,72232,FENG SHUI PILLAR CANDLE,8,198,37.620000000000005
1,20932,PINK POT PLANT CANDLE,4,10,37.5
1,21618,4 WILDFLOWER BOTANICAL CANDLES,4,10,37.5
1,23043,PAPER LANTERN 9 POINT HOLLY STAR L,2,6,37.5
1,84509B,SET OF 4 FAIRY CAKE PLACEMATS,2,10,37.5
1,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,3,26,37.5
1,85049E,SCANDINAVIAN REDS RIBBONS,15,30,37.5
1,85169A,IVORY LOVE BIRD CANDLE,3,30,37.5
1,22754,SMALL RED BABUSHKA NOTEBOOK ,9,44,37.4
1,23044,PAPER LANTERN 9 POINT HOLLY STAR S,2,9,37.35
1,23131,MISTLETOE HEART WREATH CREAM,3,9,37.35
1,22837,HOT WATER BOTTLE BABUSHKA LARGE,1,8,37.2
1,23119,PACK OF 6 LARGE FRUIT STRAWS ,3,60,37.199999999999996
1,20704,MR ROBOT SOFT TOY,3,11,36.45
1,22481,BLACK TEA TOWEL CLASSIC DESIGN,4,45,36.33
1,85214,TUB 24 PINK FLOWER PEGS,7,22,36.3
1,22400,MAGNETS PACK OF 4 HOME SWEET HOME,4,29,36.25
1,85049G,CHOCOLATE BOX RIBBONS ,14,29,36.25
1,22995,TRAVEL CARD WALLET SUKI,6,86,36.120000000000005
1,84596G,SMALL CHOCOLATES PINK BOWL,6,68,36.03
1,82616B,FRAPPUCINO SCARF KNITTING KIT,3,26,35.9
1,21630,FLOOR CUSHION ELEPHANT CARNIVAL,2,4,35.8
1,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,5,11,35.75
1,22936,BAKING MOULD ROSE WHITE CHOCOLATE,3,11,35.75
1,21061,PARTY INVITES FOOTBALL,6,42,35.7
1,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,4,14,35.699999999999996
1,21063,PARTY INVITES JAZZ HEARTS,5,42,35.699999999999996
1,21249,WOODLAND  HEIGHT CHART STICKERS ,2,12,35.400000000000006
1,21365,MIRRORED WALL ART STARS,1,12,35.400000000000006
1,22359,GLASS JAR KINGS CHOICE,4,12,35.400000000000006
1,47351B,BLUE  VOILE LAMPSHADE,2,12,35.400000000000006
1,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,4,12,35.400000000000006
1,23000,TRAVEL CARD WALLET TRANSPORT,9,84,35.28
1,22217,T-LIGHT HOLDER HANGING LACE,4,28,35.0
1,22269,EGG CUP NATURAL CHICKEN,5,28,35.0
1,22279,POCKET BAG BLUE PAISLEY RED SPOT,3,28,35.0
1,22480,RED TEA TOWEL CLASSIC DESIGN,8,28,35.0
1,85178,VICTORIAN SEWING KIT,5,28,35.0
1,82613D,METAL SIGN CUPCAKE SINGLE HOOK,6,81,34.85
1,22264,FELT FARM ANIMAL WHITE BUNNY ,3,41,34.849999999999994
1,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,8,41,34.849999999999994
1,21656,RIDGED GLASS POSY VASE ,4,24,34.8
1,84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,2,24,34.8
1,90160D,PINK BOUDICCA LARGE BRACELET,3,5,34.75
1,22334,DINOSAUR PARTY BAG + STICKER SET,4,21,34.65
1,20802,SMALL GLASS SUNDAE DISH CLEAR,4,21,34.64999999999999
1,16259,PIECE OF CAMO STATIONERY SET,3,432,34.56
1,23040,PAPER LANTERN 9 POINT SNOW STAR,2,6,34.5
1,84827,ASS DES PHONE SPONGE CRAFT STICKER,2,180,34.2
1,46000M,POLYESTER FILLER PAD 45x45cm,5,22,34.1
1,85186A,EASTER BUNNY GARLAND OF FLOWERS,5,81,34.02
1,21269,ANTIQUE CREAM CUTLERY SHELF ,3,4,34.0
1,21988,PACK OF 6 SKULL PAPER PLATES,5,40,34.0
1,22375,AIRLINE BAG VINTAGE JET SET BROWN,6,8,34.0
1,22586,FELTCRAFT HAIRBAND PINK AND BLUE,6,40,34.0
1,21275,ZINC TOP  2 DOOR WOODEN SHELF ,2,2,33.9
1,22947,WOODEN ADVENT CALENDAR RED,1,2,33.9
1,46775D,SUNSET COLOUR CHUNKY KNITTED THROW,1,2,33.9
1,21067,VINTAGE RED TEATIME MUG,5,27,33.75
1,21351,CINAMMON & ORANGE WREATH,2,5,33.75
1,21470,FLOWER VINE RAFFIA FOOD COVER,5,9,33.75
1,21644,ASSORTED TUTTI FRUTTI HEART BOX,5,27,33.75
1,22315,200 RED + WHITE BENDY STRAWS,10,27,33.75
1,22785,SQUARECUSHION COVER PINK UNION FLAG,4,5,33.75
1,23183,MOTHER'S KITCHEN SPOON REST ,2,9,33.75
1,84581,DOG TOY WITH PINK CROCHET SKIRT,5,9,33.75
1,84744,S/6 SEW ON CROCHET FLOWERS,5,27,33.75
1,85049A,TRADITIONAL CHRISTMAS RIBBONS,10,27,33.75
1,85049D,BRIGHT BLUES RIBBONS ,10,27,33.75
1,79160,HEART SHAPE WIRELESS DOORBELL,3,16,33.60000000000001
1,84760S,SMALL HANGING GLASS+ZINC LANTERN,4,23,33.349999999999994
1,23041,PAPER LANTERN 6 POINT SNOW STAR,2,8,33.2
1,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",6,13,33.15
1,23066,SMALL DECO JEWELLERY STAND,2,4,33.0
1,23134,LARGE ZINC HEART WALL ORGANISER,2,4,33.0
1,22396,MAGNETS PACK OF 4 RETRO PHOTO,4,74,32.74
1,20934,SET/3 POT PLANT CANDLES,3,6,32.7
1,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,3,7,32.550000000000004
1,16235,RECYCLED PENCIL WITH RABBIT ERASER,4,155,32.55
1,85019B,BLOSSOM  IMAGES NOTEBOOK SET,3,26,32.5
1,21382,SET/4 SPRING FLOWER DECORATION,4,11,32.45
1,22452,MEASURING TAPE BABUSHKA PINK,3,11,32.45
1,90201B,BLACK ENAMEL FLOWER RING,3,11,32.45
1,85199S,SMALL HANGING IVORY/RED WOOD BIRD,10,77,32.34
1,21014,SWISS CHALET TREE DECORATION ,3,38,32.3
1,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,5,15,32.25
1,84821,DANISH ROSE DELUXE COASTER,6,110,32.06
1,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,5,76,31.92
1,22695,WICKER WREATH SMALL,3,22,31.9
1,22687,DOORMAT CHRISTMAS VILLAGE,1,4,31.8
1,22688,DOORMAT PEACE ON EARTH BLUE,2,4,31.8
1,85135C,RED DRAGONFLY HELICOPTER,4,4,31.8
1,90082A,DIAMANTE BOW BROOCH GREEN COLOUR,1,5,31.75
1,90082B,DIAMANTE BOW BROOCH RED COLOUR,1,5,31.75
1,35924,HANGING FAIRY CAKE DECORATION,5,15,31.500000000000004
1,21786,POLKADOT RAIN HAT ,4,75,31.5
1,22051,BLUE SCANDINAVIAN PAISLEY WRAP,3,75,31.5
1,22705,WRAP GREEN PEARS ,3,75,31.5
1,22210,WOOD STAMP SET BEST WISHES,3,20,31.359999999999996
1,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,3,19,31.349999999999994
1,35915B,BLUE KNITTED HEN ,4,19,31.349999999999994
1,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,2,25,31.25
1,23055,IVORY CHANDELIER T-LIGHT HOLDER,3,5,31.25
1,23168,CLASSIC CAFE SUGAR DISPENSER,3,25,31.25
1,35972,DAISY FOLKART HEART DECORATION,2,25,31.25
1,84741C,CITRUS GARLAND FELT FLOWERS ,4,16,31.2
1,35911A,MULTICOLOUR RABBIT EGG WARMER,4,29,30.9
1,84596E,SMALL LICORICE DES PINK BOWL,8,36,30.89
1,21394,RED POLKADOT BEAKER ,3,55,30.81
1,20770,ABSTRACT CIRCLE JOURNAL ,4,12,30.599999999999998
1,21556,CERAMIC STRAWBERRY MONEY BOX,2,12,30.599999999999998
1,22214,CANDLE PLATE LACE WHITE,3,12,30.599999999999998
1,22945,CHRISTMAS METAL TAGS ASSORTED ,4,36,30.599999999999998
1,84678,CLASSICAL ROSE SMALL VASE,2,12,30.599999999999998
1,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",2,12,30.599999999999998
1,85198,ASSORTED FARMYARD ANIMALS IN BUCKET,3,36,30.599999999999998
1,21883,STARS GIFT TAPE ,7,98,30.580000000000002
1,21650,ASSORTED TUTTI FRUTTI BRACELET,4,81,30.570000000000004
1,22344,PARTY PIZZA DISH PINK POLKADOT,3,54,30.54
1,84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,1,24,30.48
1,21507,"ELEPHANT, BIRTHDAY CARD, ",6,72,30.240000000000002
1,21519,GIN & TONIC DIET GREETING CARD ,8,72,30.240000000000002
1,22538,MINI JIGSAW GO TO THE FAIR,3,72,30.240000000000002
1,22817,CARD SUKI BIRTHDAY,6,72,30.240000000000002
1,21508,VINTAGE KID DOLLY CARD ,5,72,30.24
1,22815,CARD PSYCHEDELIC APPLES,5,72,30.24
1,20766,GARDEN PATH SKETCHBOOK,3,8,30.0
1,20847,ZINC HEART LATTICE CHARGER LARGE,2,8,30.0
1,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2,24,30.0
1,21098,CHRISTMAS TOILET ROLL,5,24,30.0
1,21287,SCENTED VELVET LOUNGE CANDLE ,2,24,30.0
1,21356,TOAST ITS - FAIRY FLOWER,2,24,30.0
1,21439,BASKET OF TOADSTOOLS,2,24,30.0
1,21466,RED FLOWER CROCHET FOOD COVER,3,8,30.0
1,21747,SMALL SKULL WINDMILL,2,24,30.0
1,21927,BLUE/CREAM STRIPE CUSHION COVER ,5,24,30.0
1,22108,PING! MICROWAVE PLATE,2,8,30.0
1,22257,FELT FARM ANIMAL SHEEP,3,24,30.0
1,22299,PIG KEYRING WITH LIGHT & SOUND ,1,24,30.0
1,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,2,24,30.0
1,22953,BIRTHDAY BANNER TAPE,1,24,30.0
1,23088,ZINC HEART FLOWER T-LIGHT HOLDER,2,24,30.0
1,23168,CLASSIC SUGAR DISPENSER,2,24,30.0
1,23210,WHITE ROCKING HORSE HAND PAINTED,1,24,30.0
1,23250,VINTAGE RED TRIM ENAMEL BOWL ,2,24,30.0
1,35610B,BLACK CHRISTMAS FLOCK DROPLET ,1,24,30.0
1,35610C,WHITE CHRISTMAS FLOCK DROPLET ,1,24,30.0
1,35646,VINTAGE BEAD PINK EVENING BAG,1,24,30.0
1,35953,FOLKART STAR CHRISTMAS DECORATIONS,3,24,30.0
1,47585A,PINK FAIRY CAKE CUSHION COVER,2,8,30.0
1,79067,CORONA MEXICAN TRAY,2,8,30.0
1,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,1,24,30.0
1,85093,CANDY SPOT EGG WARMER HARE,2,24,30.0
1,85129D,BEADED CRYSTAL HEART PINK SMALL,2,24,30.0
1,84616,SILVER ROCCOCO CHANDELIER,1,1,29.95
1,21628,TRIANGULAR POUFFE VINTAGE ,1,2,29.9
1,23068,ALUMINIUM HEART,3,12,29.880000000000003
1,37475,SET/4 COLOURFUL MIXING BOWLS,3,3,29.849999999999998
1,90136,PALE PINK/AMETHYST STONE NECKLACE,2,3,29.849999999999998
1,20702,PINK PADDED MOBILE,3,7,29.75
1,21064,BOOM BOX SPEAKER BOYS,3,5,29.75
1,22121,NOEL WOODEN BLOCK LETTERS ,3,5,29.75
1,22281,EASTER TREE YELLOW BIRDS,3,5,29.75
1,84917,WHITE HAND TOWEL WITH BUTTERFLY,2,5,29.75
1,90123A,PINK HEART OF GLASS BRACELET,2,5,29.75
1,90185A,AMBER DIAMANTE EXPANDABLE RING,2,7,29.75
1,90185B,AMETHYST DIAMANTE EXPANDABLE RING,2,7,29.75
1,21441,BLUE BIRDHOUSE DECORATION,5,35,29.749999999999996
1,22268,EASTER DECORATION SITTING BUNNY,5,35,29.749999999999996
1,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,3,6,29.700000000000003
1,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,4,6,29.700000000000003
1,23298,"BUNTING , SPOTTY ",1,6,29.700000000000003
1,46776B,WOVEN BERRIES CUSHION COVER ,2,6,29.700000000000003
1,90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,1,6,29.700000000000003
1,90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,1,6,29.700000000000003
1,22738,RIBBON REEL SNOWY VILLAGE,5,18,29.7
1,21651,HANGING GLASS ETCHED TEALIGHT,2,18,29.699999999999996
1,22174,PHOTO CUBE,4,18,29.699999999999996
1,23188,VINTAGE  2 METER FOLDING RULER,2,18,29.699999999999996
1,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,5,18,29.699999999999996
1,20998,ROSE DU SUD OVEN GLOVE,3,10,29.500000000000004
1,21557,SET OF 6 FUNKY BEAKERS,3,10,29.500000000000004
1,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,3,10,29.500000000000004
1,20798,CLEAR MILKSHAKE GLASS,2,14,29.400000000000002
1,85020,ROUND PINK HEART MIRROR,3,14,29.400000000000002
1,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,4,17,29.35
1,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,2,36,29.16
1,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,3,7,29.050000000000004
1,23130,MISTLETOE HEART WREATH GREEN,2,7,29.050000000000004
1,23002,TRAVEL CARD WALLET SKULLS,7,69,28.98
1,85180B,PINK HEARTS LIGHT CHAIN ,2,15,28.950000000000003
1,21224,SET/4 SKULL BADGES,3,23,28.75
1,21811,CHRISTMAS HANGING HEART WITH BELL,6,23,28.75
1,22944,CHRISTMAS METAL POSTCARD WITH BELLS,3,23,28.75
1,84313B,BLUE TV TRAY TABLE ,3,10,28.7
1,21215,IVORY PAPER CUP CAKE CASES ,3,52,28.6
1,85028S,FRENCH CHATEAU SMALL FRUITBOWL,2,12,28.2
1,79051A,SMOKEY GREY COLOUR D.O.F. GLASS,3,57,28.05
1,20767,BLUE PAISLEY JOURNAL ,4,11,28.049999999999997
1,20772,GARDEN PATH JOURNAL,4,11,28.049999999999997
1,20794,BLUE  TILE HOOK,2,11,28.049999999999997
1,21205,MULTICOLOUR 3D BALLS GARLAND,4,11,28.049999999999997
1,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,5,17,28.049999999999997
1,23302,KNEELING MAT HOUSEWORK  DESIGN,5,17,28.049999999999997
1,21987,PACK OF 6 SKULL PAPER CUPS,5,43,27.950000000000003
1,21657,MILK BOTTLE WITH GLASS STOPPER ,3,4,27.8
1,35265,COLOURFUL FLOWER FRUIT BOWL,1,4,27.8
1,84356,POMPOM CURTAIN,3,4,27.8
1,21530,DAIRY MAID TOASTRACK,3,13,27.55
1,22091,EMPIRE TISSUE BOX,7,22,27.5
1,21386,IVORY HANGING DECORATION  EGG,4,40,27.4
1,90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,2,72,27.36
1,90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,2,72,27.36
1,20752,BLUE POLKADOT WASHING UP GLOVES,6,13,27.300000000000004
1,21750,LARGE SKULL WINDMILL,2,13,27.300000000000004
1,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,2,32,27.2
1,21292,SMALL STRIPES CHOCOLATE GIFT BAG ,2,32,27.2
1,22651,GENTLEMAN SHIRT REPAIR KIT ,4,32,27.2
1,11001,ASSTD DESIGN RACING CAR PEN,1,16,27.04
1,22830,UTILTY CABINET WITH HOOKS,1,1,26.95
1,90184C,BLACK CHUNKY BEAD BRACELET W STRAP,2,3,26.849999999999998
1,84519B,CARROT CHARLIE+LOLA COASTER SET,3,16,26.8
1,23042,PAPER LANTERN 7 POINT SNOW STAR,2,4,26.6
1,22312,OFFICE MUG WARMER POLKADOT,4,9,26.550000000000004
1,84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,1,9,26.55
1,75172,PAINTED SEA SHELL METAL WINDCHIME,3,26,26.46
1,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,2,48,26.400000000000002
1,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,2,48,26.400000000000002
1,20856,DENIM PATCH PURSE PINK BUTTERFLY,4,16,26.4
1,21787,RAIN PONCHO RETROSPOT,3,31,26.349999999999998
1,21828,EIGHT PIECE SNAKE  SET,5,21,26.25
1,21867,PINK UNION JACK  LUGGAGE TAG,8,21,26.25
1,21874,GIN AND TONIC MUG,4,21,26.25
1,22094,RED RETROSPOT TISSUE BOX,7,21,26.25
1,22410,MONEY BOX HOUSEKEEPING DESIGN,5,21,26.25
1,22513,DOORSTOP FOOTBALL DESIGN,3,7,26.25
1,22592,CARDHOLDER HOLLY WREATH METAL,2,7,26.25
1,84192,ASSORTED COLOUR METAL CAT ,3,21,26.25
1,22096,PINK PAISLEY SQUARE TISSUE BOX ,7,23,26.17
1,84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,2,18,26.099999999999998
1,20684,STRAWBERRY DREAM CHILDS UMBRELLA,3,8,26.0
1,23145,ZINC T-LIGHT HOLDER STAR LARGE,4,27,25.65
1,21331,MOROCCAN BEATEN METAL DISH LARGE,1,2,25.5
1,21464,DISCO BALL ROTATOR BATTERY OPERATED,4,6,25.5
1,21676,FLOWERS  STICKERS,3,30,25.5
1,21721,CANDY SHOP  STICKER SHEET,4,30,25.5
1,22130,PARTY CONE CHRISTMAS DECORATION ,3,30,25.5
1,22574,HEART WOODEN CHRISTMAS DECORATION,3,30,25.5
1,22942,CHRISTMAS LIGHTS 10 SANTAS ,3,3,25.5
1,35001G,HAND OPEN SHAPE GOLD,1,6,25.5
1,79066K,RETRO MOD TRAY,3,30,25.5
1,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,2,2,25.5
1,84968E,SET OF 16 VINTAGE BLACK CUTLERY,2,2,25.5
1,90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,2,3,25.5
1,90185D,CRYSTAL DIAMANTE EXPANDABLE RING,1,6,25.5
1,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,2,4,25.4
1,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,1,4,25.4
1,21459,YELLOW EASTER EGG HUNT START POST,3,13,25.349999999999998
1,17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,1,12,25.200000000000003
1,20615,BLUE POLKADOT PASSPORT COVER,1,12,25.200000000000003
1,21195,PINK  HONEYCOMB PAPER BALL ,1,12,25.200000000000003
1,21417,COCKLE SHELL DISH,4,12,25.200000000000003
1,22632,HAND WARMER RED POLKA DOT,1,12,25.200000000000003
1,16169M,WRAP DAISY CARPET ,2,60,25.2
1,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,5,60,25.2
1,22023,EMPIRE BIRTHDAY CARD,5,60,25.2
1,17021,NAMASTE SWAGAT INCENSE,4,84,25.199999999999996
1,21446,12 RED ROSE PEG PLACE SETTINGS,4,20,25.0
1,22053,EMPIRE DESIGN ROSETTE,2,20,25.0
1,23043,PAPER LANTERN 9 POINT HOLLY STAR 40,2,4,25.0
1,23071,MARIE ANTOINETTE TRINKET BOX GOLD,1,2,25.0
1,23072,MARIE ANTOINETTE TRINKET BOX SILVER,1,2,25.0
1,84660B,BLACK STITCHED WALL CLOCK,1,20,25.0
1,84660C,PINK STITCHED WALL CLOCK,1,20,25.0
1,85200,BUNNY EGG BOX,3,20,25.0
1,23075,DOUBLE CERAMIC PARLOUR HOOK,1,6,24.900000000000002
1,23237,SET OF 4 KNICK KNACK TINS LEAVES ,1,6,24.900000000000002
1,21708,FOLDING UMBRELLA CREAM POLKADOT,2,5,24.75
1,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,2,5,24.75
1,21849,SILVER DIAMANTE PEN IN GIFT BOX,1,5,24.75
1,22475,SKULL DESIGN TV DINNER TRAY,3,5,24.75
1,22736,RIBBON REEL MAKING SNOWMEN ,3,15,24.75
1,22737,RIBBON REEL CHRISTMAS PRESENT ,5,15,24.75
1,23181,BULL DOG BOTTLE TOP WALL CLOCK,3,3,24.75
1,21910,WAY OUT METAL SIGN ,3,15,24.749999999999996
1,22285,"DECORATION HEN ON NEST, HANGING",2,15,24.749999999999996
1,21058,PARTY INVITES WOODLAND,4,29,24.65
1,21161,KEEP OUT BOYS DOOR HANGER ,4,17,24.65
1,84313C,ORANGE TV TRAY TABLE ,3,9,24.45
1,85213,MINI  ZINC GARDEN DECORATIONS ,4,60,24.119999999999997
1,22161,HEART DECORATION RUSTIC HANGING ,8,107,24.01
1,22997,TRAVEL CARD WALLET UNION JACK,4,57,23.94
1,90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,2,2,23.9
1,21873,IF YOU CAN'T STAND THE HEAT MUG,3,43,23.869999999999997
1,90036A,FLOWER GARLAND NECKLACE RED,1,3,23.85
1,90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",1,3,23.85
1,90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",1,3,23.85
1,21001,ROSE DU SUD WASHBAG ,2,4,23.8
1,21455,PAINTED YELLOW WOODEN DAISY,5,28,23.8
1,21662,VINTAGE GLASS COFFEE CADDY,2,4,23.8
1,35637A,IVORY STRING CURTAIN WITH POLE ,1,4,23.8
1,84637,KITCHEN FLOWER POTS WALL PLAQUE,2,4,23.8
1,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",7,28,23.799999999999997
1,85188A,GREEN METAL SWINGING BUNNY,2,28,23.799999999999997
1,21071,VINTAGE BILLBOARD DRINK ME MUG,6,19,23.75
1,21809,CHRISTMAS HANGING TREE WITH BELL,3,19,23.75
1,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,5,62,23.7
1,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2,8,23.6
1,21880,RED RETROSPOT TAPE,7,53,23.410000000000004
1,84576,BLUE CAT BISCUIT BARREL PINK HEART,1,12,23.4
1,84766,SILVER ROCOCO CANDLE STICK,1,12,23.4
1,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,3,5,23.25
1,23106,ZINC HEARTS PLANT POT HOLDER,1,8,23.12
1,23107,WHITE WIRE PLANT POT HOLDER,1,8,23.12
1,84548,CROCHET BEAR RED/BLUE  KEYRING,2,14,23.1
1,21911,GARDEN METAL SIGN ,2,14,23.099999999999998
1,79164,BLACK WINE GLASS,2,14,23.099999999999998
1,85211,S/4 GROOVY CAT MAGNETS,2,14,23.099999999999998
1,21208,PASTEL COLOUR HONEYCOMB FAN,4,59,23.01
1,23135,SMALL ZINC HEART WALL ORGANISER,1,4,23.0
1,84907,PINK YELLOW PATCH CUSHION COVER,2,3,22.950000000000003
1,21059,PARTY INVITES DINOSAURS,6,27,22.95
1,22041,"RECORD FRAME 7"" SINGLE SIZE ",2,9,22.95
1,22458,CAST IRON HOOK GARDEN FORK,2,9,22.95
1,22459,CAST IRON HOOK GARDEN TROWEL,2,9,22.95
1,85124C,GREEN JUICY FRUIT PHOTO FRAME,6,9,22.95
1,22336,DOVE DECORATION PAINTED ZINC ,3,35,22.75
1,20941,FROG CANDLE,4,18,22.5
1,21066,VINTAGE RED MUG,2,18,22.5
1,21374,MIRRORED WALL ART SKULLS,2,14,22.5
1,21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,4,18,22.5
1,21581,SKULLS  DESIGN  COTTON TOTE BAG,4,10,22.5
