CustomerID,last_purchase,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_segment,cluster_kmeans,cluster_label
15121,2011-10-20 14:51:00,50,2,457.72,3,1,2,6,At risk / Low value,3,Occasional
15122,2011-09-15 16:27:00,85,6,1612.13,2,3,4,9,Occasional,0,Occasional
15123,2011-12-02 13:12:00,7,2,2199.31,5,1,5,11,Loyal,0,Occasional
15124,2011-11-17 10:09:00,23,2,184.19,4,1,1,6,At risk / Low value,3,Occasional
15125,2011-11-14 13:57:00,25,23,11117.05,4,4,5,13,VIP / High value,2,VIP / High value
15127,2011-10-05 10:30:00,66,1,406.53,3,1,2,6,At risk / Low value,3,Occasional
15128,2011-10-10 13:54:00,60,8,1419.54,3,4,4,11,Loyal,0,Occasional
15129,2011-10-20 14:40:00,50,11,3447.4,3,4,5,12,Loyal,2,VIP / High value
15130,2011-06-23 10:15:00,170,1,330.11,2,1,2,5,At risk / Low value,1,At risk / Low value
15132,2011-11-21 17:10:00,18,5,977.9300000000001,4,3,4,11,Loyal,0,Occasional
15133,2011-08-04 10:44:00,128,3,982.42,2,2,4,8,Occasional,0,Occasional
15134,2011-11-25 08:55:00,15,8,1387.99,4,4,4,12,Loyal,0,Occasional
15135,2011-04-20 15:58:00,233,2,127.15,1,1,1,3,At risk / Low value,1,At risk / Low value
15136,2011-12-07 12:26:00,3,5,1282.45,5,3,4,12,Loyal,0,Occasional
15139,2011-04-14 11:39:00,240,2,178.96,1,1,1,3,At risk / Low value,1,At risk / Low value
15140,2011-10-18 14:07:00,52,8,2350.0,3,4,5,12,Loyal,0,Occasional
15142,2011-10-24 12:51:00,46,1,498.74,3,1,3,7,Occasional,3,Occasional
15143,2011-04-28 12:03:00,226,1,259.45,1,1,2,4,At risk / Low value,1,At risk / Low value
15144,2011-12-01 15:12:00,8,18,6530.04,5,4,5,14,VIP / High value,2,VIP / High value
15145,2011-12-05 17:21:00,4,4,1194.73,5,2,4,11,Loyal,0,Occasional
15146,2011-06-28 12:09:00,165,3,1313.66,2,2,4,8,Occasional,0,Occasional
15147,2011-05-05 11:20:00,219,2,608.65,1,1,3,5,At risk / Low value,1,At risk / Low value
15148,2011-11-29 08:21:00,11,1,301.29,5,1,2,8,Occasional,3,Occasional
15149,2011-07-29 10:58:00,134,1,520.8000000000001,2,1,3,6,At risk / Low value,3,Occasional
15150,2011-11-22 12:52:00,17,11,5280.83,4,4,5,13,VIP / High value,2,VIP / High value
15152,2011-11-30 12:32:00,10,16,4684.24,5,4,5,14,VIP / High value,2,VIP / High value
15153,2011-11-08 17:09:00,31,1,329.25,4,1,2,7,Occasional,3,Occasional
15154,2011-09-26 16:43:00,74,2,224.73,2,1,1,4,At risk / Low value,3,Occasional
15156,2011-12-08 18:22:00,1,3,961.49,5,2,4,11,Loyal,0,Occasional
15157,2011-12-06 11:28:00,4,5,1869.5,5,3,4,12,Loyal,0,Occasional
15158,2011-10-25 13:53:00,45,1,401.40000000000003,3,1,2,6,At risk / Low value,3,Occasional
15159,2011-12-08 12:05:00,2,34,18573.68,5,4,5,14,VIP / High value,2,VIP / High value
15160,2010-12-17 14:15:00,357,1,158.16,1,1,1,3,At risk / Low value,1,At risk / Low value
15163,2011-11-21 13:10:00,18,2,304.47,4,1,2,7,Occasional,3,Occasional
15164,2011-10-02 12:05:00,69,3,824.58,3,2,3,8,Occasional,0,Occasional
15165,2010-12-01 14:03:00,373,1,487.75,1,1,3,5,At risk / Low value,1,At risk / Low value
15167,2011-01-23 12:41:00,321,1,158.8,1,1,1,3,At risk / Low value,1,At risk / Low value
15168,2011-11-14 11:26:00,26,1,106.56,4,1,1,6,At risk / Low value,3,Occasional
15171,2011-01-19 12:39:00,325,2,1034.5,1,1,4,6,At risk / Low value,1,At risk / Low value
15172,2011-12-01 11:51:00,9,5,1624.05,5,3,4,12,Loyal,0,Occasional
15174,2011-01-21 09:06:00,323,1,135.75,1,1,1,3,At risk / Low value,1,At risk / Low value
15175,2011-09-29 11:31:00,72,1,224.14,2,1,1,4,At risk / Low value,3,Occasional
15178,2011-03-24 15:12:00,260,1,40.5,1,1,1,3,At risk / Low value,1,At risk / Low value
15179,2011-11-21 12:53:00,18,7,2186.2,4,3,5,12,Loyal,0,Occasional
15180,2010-12-07 14:57:00,367,1,87.5,1,1,1,3,At risk / Low value,1,At risk / Low value
15181,2011-10-04 13:58:00,66,5,680.28,3,3,3,9,Occasional,0,Occasional
15182,2011-07-08 13:37:00,154,2,622.85,2,1,3,6,At risk / Low value,3,Occasional
15184,2011-11-10 13:41:00,29,2,402.2,4,1,2,7,Occasional,3,Occasional
15185,2011-09-30 14:06:00,70,1,310.62,3,1,2,6,At risk / Low value,3,Occasional
15186,2011-11-25 14:58:00,14,2,411.41,4,1,2,7,Occasional,3,Occasional
15187,2011-12-08 11:56:00,2,18,4670.08,5,4,5,14,VIP / High value,2,VIP / High value
15189,2011-12-08 13:22:00,1,53,15802.14,5,4,5,14,VIP / High value,2,VIP / High value
15192,2011-08-12 11:41:00,120,3,1044.32,2,2,4,8,Occasional,0,Occasional
15193,2011-10-10 08:23:00,61,1,499.32,3,1,3,7,Occasional,3,Occasional
15194,2011-12-06 15:10:00,3,22,7521.17,5,4,5,14,VIP / High value,2,VIP / High value
15195,2011-12-07 12:20:00,3,1,3861.0,5,1,5,11,Loyal,0,Occasional
15197,2011-12-01 08:14:00,9,5,656.44,5,3,3,11,Loyal,0,Occasional
15198,2011-09-08 14:42:00,92,2,193.64,2,1,1,4,At risk / Low value,3,Occasional
15199,2011-10-11 15:12:00,59,4,1268.7,3,2,4,9,Occasional,0,Occasional
15201,2011-09-22 09:53:00,79,11,927.84,2,4,4,10,Loyal,0,Occasional
15203,2011-11-14 08:16:00,26,6,1827.8,4,3,4,11,Loyal,0,Occasional
15204,2010-12-17 13:49:00,357,1,316.58,1,1,2,4,At risk / Low value,1,At risk / Low value
15205,2011-09-15 19:36:00,85,3,648.8299999999999,2,2,3,7,Occasional,0,Occasional
15206,2011-11-29 13:41:00,10,4,420.29999999999995,5,2,2,9,Occasional,0,Occasional
15208,2011-12-08 17:24:00,1,6,867.62,5,3,3,11,Loyal,0,Occasional
15210,2011-04-28 16:11:00,225,1,331.18,1,1,2,4,At risk / Low value,1,At risk / Low value
15211,2011-10-10 13:31:00,60,2,894.4100000000001,3,1,3,7,Occasional,0,Occasional
15212,2011-04-14 13:12:00,239,2,88.94999999999999,1,1,1,3,At risk / Low value,1,At risk / Low value
15213,2011-01-25 12:25:00,319,3,325.05,1,2,2,5,At risk / Low value,1,At risk / Low value
15214,2011-12-08 12:07:00,2,8,1661.44,5,4,4,13,VIP / High value,0,Occasional
15215,2011-10-26 12:28:00,45,6,615.99,3,3,3,9,Occasional,0,Occasional
15216,2011-09-13 11:41:00,88,1,96.6,2,1,1,4,At risk / Low value,3,Occasional
15218,2011-11-29 11:48:00,11,11,5756.89,5,4,5,14,VIP / High value,2,VIP / High value
15219,2011-06-16 16:57:00,176,1,305.75,1,1,2,4,At risk / Low value,1,At risk / Low value
15220,2011-10-19 12:39:00,52,7,1758.92,3,3,4,10,Loyal,0,Occasional
15221,2010-12-08 13:08:00,366,2,114.1,1,1,1,3,At risk / Low value,1,At risk / Low value
15222,2011-01-25 08:03:00,319,1,585.0,1,1,3,5,At risk / Low value,1,At risk / Low value
15223,2011-04-28 11:31:00,226,3,454.90000000000003,1,2,2,5,At risk / Low value,1,At risk / Low value
15224,2010-12-16 15:02:00,358,3,310.48,1,2,2,5,At risk / Low value,1,At risk / Low value
15225,2011-04-19 14:51:00,234,1,409.40000000000003,1,1,2,4,At risk / Low value,1,At risk / Low value
15226,2011-02-02 11:41:00,311,1,154.41,1,1,1,3,At risk / Low value,1,At risk / Low value
15227,2011-11-03 11:59:00,37,5,1219.4,3,3,4,10,Loyal,0,Occasional
15228,2011-10-04 13:56:00,66,5,3376.96,3,3,5,11,Loyal,0,Occasional
15230,2011-04-14 14:39:00,239,2,429.6,1,1,2,4,At risk / Low value,1,At risk / Low value
15232,2011-08-18 16:27:00,113,2,612.06,2,1,3,6,At risk / Low value,3,Occasional
15234,2011-03-08 08:53:00,277,1,197.0,1,1,1,3,At risk / Low value,1,At risk / Low value
15235,2011-05-06 09:44:00,218,12,2247.51,1,4,5,10,Loyal,2,VIP / High value
15236,2011-02-14 10:52:00,299,1,321.05,1,1,2,4,At risk / Low value,1,At risk / Low value
15237,2011-12-08 09:46:00,2,4,1412.32,5,2,4,11,Loyal,0,Occasional
15238,2011-11-10 14:28:00,29,5,1056.54,4,3,4,11,Loyal,0,Occasional
15239,2011-11-29 14:14:00,10,3,764.34,5,2,3,10,Loyal,0,Occasional
15240,2011-10-26 09:50:00,45,7,1685.57,3,3,4,10,Loyal,0,Occasional
15241,2011-10-04 09:05:00,67,9,1738.59,3,4,4,11,Loyal,0,Occasional
15243,2011-09-26 14:12:00,74,1,316.68,2,1,2,5,At risk / Low value,3,Occasional
15244,2011-10-05 13:19:00,65,2,631.57,3,1,3,7,Occasional,3,Occasional
15245,2011-07-28 18:56:00,134,3,2515.84,2,2,5,9,Occasional,0,Occasional
15246,2011-04-15 14:45:00,238,2,514.15,1,1,3,5,At risk / Low value,1,At risk / Low value
15247,2011-08-09 12:52:00,122,1,356.0,2,1,2,5,At risk / Low value,3,Occasional
15249,2011-11-08 11:45:00,32,15,6657.36,3,4,5,12,Loyal,2,VIP / High value
15251,2011-11-30 15:02:00,9,15,10327.11,5,4,5,14,VIP / High value,2,VIP / High value
15252,2011-11-03 13:30:00,36,2,740.78,3,1,3,7,Occasional,3,Occasional
15253,2011-11-23 16:22:00,16,6,915.3,4,3,3,10,Loyal,0,Occasional
15254,2011-08-04 15:04:00,127,1,300.36,2,1,2,5,At risk / Low value,3,Occasional
15255,2011-10-04 12:43:00,67,1,890.85,3,1,3,7,Occasional,3,Occasional
15256,2011-07-14 11:47:00,149,1,98.45,2,1,1,4,At risk / Low value,3,Occasional
15257,2011-03-03 13:57:00,281,2,232.14999999999998,1,1,1,3,At risk / Low value,1,At risk / Low value
15258,2011-06-24 12:30:00,169,2,623.16,2,1,3,6,At risk / Low value,1,At risk / Low value
15260,2011-08-31 13:55:00,100,8,1780.77,2,4,4,10,Loyal,0,Occasional
15261,2011-07-27 15:20:00,135,1,254.82,2,1,2,5,At risk / Low value,3,Occasional
15262,2011-01-20 12:16:00,324,1,178.95000000000002,1,1,1,3,At risk / Low value,1,At risk / Low value
15263,2011-08-25 10:26:00,107,1,156.51,2,1,1,4,At risk / Low value,3,Occasional
15264,2011-10-06 13:49:00,64,1,393.74,3,1,2,6,At risk / Low value,3,Occasional
15265,2011-07-11 14:46:00,151,2,1506.1200000000001,2,1,4,7,Occasional,0,Occasional
15266,2011-01-05 13:40:00,338,1,119.3,1,1,1,3,At risk / Low value,1,At risk / Low value
15267,2011-11-17 15:59:00,22,5,1717.36,4,3,4,11,Loyal,0,Occasional
15269,2011-11-16 09:32:00,24,1,408.8,4,1,2,7,Occasional,3,Occasional
15270,2011-11-24 09:24:00,16,9,2298.2,4,4,5,13,VIP / High value,2,VIP / High value
15271,2011-12-02 14:11:00,7,16,2472.09,5,4,5,14,VIP / High value,2,VIP / High value
15272,2011-10-13 12:59:00,57,2,721.94,3,1,3,7,Occasional,3,Occasional
15274,2011-12-05 16:57:00,4,2,716.57,5,1,3,9,Occasional,3,Occasional
15275,2011-11-08 17:54:00,31,2,609.19,4,1,3,8,Occasional,3,Occasional
15276,2011-10-04 16:39:00,66,1,128.63,3,1,1,5,At risk / Low value,3,Occasional
15277,2011-10-24 10:08:00,47,1,255.89999999999998,3,1,2,6,At risk / Low value,3,Occasional
15279,2010-12-20 10:48:00,355,2,277.40999999999997,1,1,2,4,At risk / Low value,1,At risk / Low value
15280,2011-06-20 17:14:00,172,1,113.12,2,1,1,4,At risk / Low value,1,At risk / Low value
15281,2011-10-12 09:10:00,59,12,2239.9500000000003,3,4,5,12,Loyal,2,VIP / High value
15286,2011-10-21 11:08:00,50,1,240.55,3,1,1,5,At risk / Low value,3,Occasional
15287,2011-11-17 15:34:00,22,3,485.24,4,2,3,9,Occasional,3,Occasional
15288,2011-10-27 16:58:00,43,5,2306.52,3,3,5,11,Loyal,0,Occasional
15289,2011-11-10 13:49:00,29,4,935.1,4,2,4,10,Loyal,0,Occasional
15290,2011-12-05 11:39:00,5,21,7803.7699999999995,5,4,5,14,VIP / High value,2,VIP / High value
15291,2011-11-14 11:02:00,26,20,4596.51,4,4,5,13,VIP / High value,2,VIP / High value
15292,2011-05-22 15:00:00,201,1,178.39,1,1,1,3,At risk / Low value,1,At risk / Low value
15296,2011-10-26 16:33:00,44,10,3610.31,3,4,5,12,Loyal,2,VIP / High value
15297,2011-11-29 16:32:00,10,4,635.04,5,2,3,10,Loyal,0,Occasional
15298,2011-12-07 17:17:00,2,14,3774.1,5,4,5,14,VIP / High value,2,VIP / High value
15299,2011-10-03 14:19:00,67,11,3787.09,3,4,5,12,Loyal,2,VIP / High value
15300,2011-10-06 17:08:00,64,1,496.44,3,1,3,7,Occasional,3,Occasional
15301,2011-10-20 09:57:00,51,14,5007.72,3,4,5,12,Loyal,2,VIP / High value
15303,2011-02-22 13:59:00,290,1,574.02,1,1,3,5,At risk / Low value,1,At risk / Low value
15304,2011-10-10 10:23:00,61,10,680.3,3,4,3,10,Loyal,0,Occasional
15306,2011-10-06 12:56:00,64,3,1174.35,3,2,4,9,Occasional,0,Occasional
15307,2011-09-05 11:38:00,96,1,205.3,2,1,1,4,At risk / Low value,3,Occasional
15308,2011-03-14 12:24:00,271,2,302.27,1,1,2,4,At risk / Low value,1,At risk / Low value
15311,2011-12-09 12:00:00,1,118,59284.19,5,4,5,14,VIP / High value,2,VIP / High value
15312,2011-09-25 13:10:00,75,5,921.1,2,3,4,9,Occasional,0,Occasional
15313,2011-08-21 16:02:00,110,1,52.0,2,1,1,4,At risk / Low value,3,Occasional
15314,2011-05-24 14:39:00,199,1,327.97,1,1,2,4,At risk / Low value,1,At risk / Low value
15315,2011-10-06 12:51:00,64,3,551.54,3,2,3,8,Occasional,0,Occasional
15316,2011-01-17 11:34:00,327,1,165.0,1,1,1,3,At risk / Low value,1,At risk / Low value
15318,2011-12-06 11:30:00,4,1,312.62,5,1,2,8,Occasional,3,Occasional
15319,2011-03-01 12:48:00,284,1,204.5,1,1,1,3,At risk / Low value,1,At risk / Low value
15320,2011-10-26 13:27:00,44,1,267.13,3,1,2,6,At risk / Low value,3,Occasional
15321,2011-10-21 13:58:00,49,4,2663.48,3,2,5,10,Loyal,0,Occasional
15322,2011-10-06 20:38:00,64,2,602.97,3,1,3,7,Occasional,3,Occasional
15325,2011-08-28 11:55:00,104,1,161.74,2,1,1,4,At risk / Low value,3,Occasional
15326,2011-01-10 11:38:00,334,1,311.71,1,1,2,4,At risk / Low value,1,At risk / Low value
15327,2011-10-18 11:55:00,53,1,208.75,3,1,1,5,At risk / Low value,3,Occasional
15329,2011-11-04 12:56:00,35,5,1005.5,3,3,4,10,Loyal,0,Occasional
15330,2011-11-07 17:50:00,32,2,714.96,3,1,3,7,Occasional,3,Occasional
15332,2010-12-08 14:43:00,366,4,1661.06,1,2,4,7,Occasional,1,At risk / Low value
15333,2011-05-15 13:27:00,208,1,1028.56,1,1,4,6,At risk / Low value,1,At risk / Low value
15334,2011-07-06 11:22:00,157,3,350.82,2,2,2,6,At risk / Low value,3,Occasional
15335,2011-10-17 12:50:00,54,1,170.22,3,1,1,5,At risk / Low value,3,Occasional
15339,2011-10-04 12:51:00,66,3,557.57,3,2,3,8,Occasional,0,Occasional
15341,2011-09-20 09:40:00,81,1,2020.52,2,1,5,8,Occasional,0,Occasional
15342,2011-08-15 16:20:00,116,2,391.76,2,1,2,5,At risk / Low value,3,Occasional
15343,2011-09-13 13:55:00,87,1,364.5,2,1,2,5,At risk / Low value,3,Occasional
15344,2011-12-09 10:45:00,1,5,476.58,5,3,2,10,Loyal,0,Occasional
15345,2011-11-04 13:24:00,35,2,367.69,3,1,2,6,At risk / Low value,3,Occasional
15346,2011-01-11 11:18:00,333,1,252.42000000000002,1,1,2,4,At risk / Low value,1,At risk / Low value
15347,2010-12-08 15:25:00,366,1,201.60000000000002,1,1,1,3,At risk / Low value,1,At risk / Low value
15348,2011-09-28 13:17:00,72,1,158.04,2,1,1,4,At risk / Low value,3,Occasional
15349,2011-07-04 16:06:00,158,2,463.90999999999997,2,1,2,5,At risk / Low value,3,Occasional
15350,2010-12-01 13:33:00,373,1,115.65,1,1,1,3,At risk / Low value,1,At risk / Low value
15351,2011-11-27 12:52:00,12,10,1836.69,4,4,4,12,Loyal,2,VIP / High value
15353,2011-03-30 12:15:00,255,2,770.12,1,1,3,5,At risk / Low value,1,At risk / Low value
15355,2011-11-10 13:44:00,29,2,277.05,4,1,2,7,Occasional,3,Occasional
15356,2011-11-08 13:11:00,31,10,2718.03,4,4,5,13,VIP / High value,2,VIP / High value
15358,2011-12-05 09:04:00,5,29,8235.65,5,4,5,14,VIP / High value,2,VIP / High value
15360,2011-10-31 09:35:00,40,1,427.93,3,1,2,6,At risk / Low value,3,Occasional
15361,2010-12-13 09:52:00,362,1,418.92,1,1,2,4,At risk / Low value,1,At risk / Low value
15363,2011-04-12 15:48:00,241,2,318.05,1,1,2,4,At risk / Low value,1,At risk / Low value
15364,2011-09-05 09:46:00,96,2,913.19,2,1,3,6,At risk / Low value,0,Occasional
15365,2011-11-14 08:29:00,26,9,1330.45,4,4,4,12,Loyal,0,Occasional
15366,2011-09-25 15:01:00,75,2,602.51,2,1,3,6,At risk / Low value,3,Occasional
15367,2011-10-13 14:13:00,57,5,1867.69,3,3,4,10,Loyal,0,Occasional
15368,2011-11-18 14:42:00,21,1,446.94000000000005,4,1,2,7,Occasional,3,Occasional
15370,2011-10-30 10:58:00,41,8,2360.55,3,4,5,12,Loyal,0,Occasional
15372,2011-07-25 16:39:00,137,1,2007.3999999999999,2,1,4,7,Occasional,0,Occasional
15373,2011-12-01 15:05:00,8,13,2213.11,5,4,5,14,VIP / High value,2,VIP / High value
15374,2011-08-03 09:59:00,129,1,168.0,2,1,1,4,At risk / Low value,3,Occasional
15376,2011-10-30 15:04:00,40,3,1221.56,3,2,4,9,Occasional,0,Occasional
15379,2011-06-23 13:13:00,169,8,3631.8900000000003,2,4,5,11,Loyal,0,Occasional
15380,2011-12-01 12:13:00,9,6,1682.3600000000001,5,3,4,12,Loyal,0,Occasional
15381,2011-05-10 11:55:00,214,2,596.85,1,1,3,5,At risk / Low value,1,At risk / Low value
15382,2011-11-25 10:58:00,15,8,5927.86,4,4,5,13,VIP / High value,2,VIP / High value
15384,2011-06-23 10:57:00,170,3,635.76,2,2,3,7,Occasional,1,At risk / Low value
15385,2011-10-30 15:11:00,40,1,316.88,3,1,2,6,At risk / Low value,3,Occasional
15386,2011-06-06 13:47:00,186,1,394.14,1,1,2,4,At risk / Low value,1,At risk / Low value
15388,2011-03-14 13:53:00,270,1,140.54,1,1,1,3,At risk / Low value,1,At risk / Low value
15389,2011-06-20 16:18:00,172,1,500.0,2,1,3,6,At risk / Low value,1,At risk / Low value
15392,2011-12-05 11:01:00,5,5,1515.73,5,3,4,12,Loyal,0,Occasional
15393,2011-11-23 16:48:00,16,2,231.86,4,1,1,6,At risk / Low value,3,Occasional
15394,2011-11-30 11:49:00,10,4,2183.54,5,2,5,12,Loyal,0,Occasional
15395,2011-01-18 12:40:00,326,1,107.45,1,1,1,3,At risk / Low value,1,At risk / Low value
15396,2011-08-19 10:56:00,113,1,288.18,2,1,2,5,At risk / Low value,3,Occasional
15397,2011-02-23 09:25:00,290,1,94.0,1,1,1,3,At risk / Low value,1,At risk / Low value
15398,2011-11-23 16:47:00,16,3,1339.63,4,2,4,10,Loyal,0,Occasional
15399,2011-12-08 13:04:00,1,3,815.77,5,2,3,10,Loyal,0,Occasional
15400,2011-09-08 13:57:00,92,6,666.7,2,3,3,8,Occasional,0,Occasional
15402,2011-07-14 12:17:00,149,2,626.77,2,1,3,6,At risk / Low value,3,Occasional
15405,2011-06-03 14:44:00,189,1,349.1,1,1,2,4,At risk / Low value,1,At risk / Low value
15406,2011-11-21 16:14:00,18,4,426.61,4,2,2,8,Occasional,0,Occasional
15407,2011-11-06 11:55:00,34,4,1046.74,3,2,4,9,Occasional,0,Occasional
15408,2011-03-20 15:02:00,264,1,267.18,1,1,2,4,At risk / Low value,1,At risk / Low value
15410,2011-09-16 14:47:00,84,8,3450.84,2,4,5,11,Loyal,2,VIP / High value
15411,2011-11-13 15:19:00,26,5,1336.43,4,3,4,11,Loyal,0,Occasional
15412,2011-06-21 15:24:00,171,1,190.53,2,1,1,4,At risk / Low value,1,At risk / Low value
15414,2011-11-30 09:50:00,10,3,774.9000000000001,5,2,3,10,Loyal,0,Occasional
15415,2011-01-30 14:13:00,313,1,559.61,1,1,3,5,At risk / Low value,1,At risk / Low value
15416,2011-10-06 09:38:00,65,5,3974.37,3,3,5,11,Loyal,0,Occasional
15417,2011-09-15 15:26:00,85,1,508.8,2,1,3,6,At risk / Low value,3,Occasional
15419,2011-11-15 09:23:00,25,1,135.86,4,1,1,6,At risk / Low value,3,Occasional
15421,2011-10-12 09:20:00,59,4,950.36,3,2,4,9,Occasional,0,Occasional
15422,2011-01-20 16:17:00,323,2,97.7,1,1,1,3,At risk / Low value,1,At risk / Low value
15423,2011-11-01 14:01:00,38,1,43.5,3,1,1,5,At risk / Low value,3,Occasional
15424,2011-03-30 13:02:00,254,2,383.34,1,1,2,4,At risk / Low value,1,At risk / Low value
15426,2011-11-20 15:36:00,19,7,1386.58,4,3,4,11,Loyal,0,Occasional
15427,2011-11-06 14:29:00,33,3,1430.54,3,2,4,9,Occasional,0,Occasional
15428,2011-11-24 16:54:00,15,1,93.78,4,1,1,6,At risk / Low value,3,Occasional
15429,2011-11-13 12:28:00,27,3,364.90000000000003,4,2,2,8,Occasional,3,Occasional
15432,2011-11-16 16:30:00,23,1,171.19,4,1,1,6,At risk / Low value,3,Occasional
15433,2011-09-21 16:24:00,79,3,417.87,2,2,2,6,At risk / Low value,3,Occasional
15434,2011-12-01 13:33:00,8,6,997.48,5,3,4,12,Loyal,0,Occasional
15435,2011-11-17 16:39:00,22,1,149.29,4,1,1,6,At risk / Low value,3,Occasional
15436,2011-11-27 16:05:00,12,3,1067.75,4,2,4,10,Loyal,0,Occasional
15437,2011-03-22 13:11:00,262,1,200.16,1,1,1,3,At risk / Low value,1,At risk / Low value
15438,2011-07-31 14:19:00,131,1,156.57999999999998,2,1,1,4,At risk / Low value,3,Occasional
15440,2011-10-16 12:16:00,55,3,383.68,3,2,2,7,Occasional,3,Occasional
15442,2011-04-05 12:24:00,249,1,594.0,1,1,3,5,At risk / Low value,1,At risk / Low value
15443,2011-12-08 10:40:00,2,8,3188.84,5,4,5,14,VIP / High value,2,VIP / High value
15444,2011-11-30 17:37:00,9,2,1411.21,5,1,4,10,Loyal,0,Occasional
15445,2011-03-20 15:06:00,264,1,113.5,1,1,1,3,At risk / Low value,1,At risk / Low value
15447,2011-01-13 11:26:00,331,1,155.17,1,1,1,3,At risk / Low value,1,At risk / Low value
15448,2011-01-31 10:42:00,313,1,494.64,1,1,3,5,At risk / Low value,1,At risk / Low value
15449,2011-11-13 15:02:00,26,5,971.22,4,3,4,11,Loyal,0,Occasional
15450,2011-11-09 17:11:00,30,1,429.84,4,1,2,7,Occasional,3,Occasional
15452,2011-11-10 12:13:00,30,3,528.48,4,2,3,9,Occasional,0,Occasional
15453,2011-12-08 10:59:00,2,7,1371.77,5,3,4,12,Loyal,0,Occasional
15454,2010-12-12 14:21:00,362,1,179.1,1,1,1,3,At risk / Low value,1,At risk / Low value
15456,2011-03-01 13:51:00,283,3,434.59000000000003,1,2,2,5,At risk / Low value,1,At risk / Low value
15457,2011-03-22 15:31:00,262,1,237.07,1,1,1,3,At risk / Low value,1,At risk / Low value
15458,2011-11-14 13:08:00,25,1,161.64,4,1,1,6,At risk / Low value,3,Occasional
15460,2010-12-20 16:08:00,354,1,214.26,1,1,1,3,At risk / Low value,1,At risk / Low value
15462,2011-09-06 13:11:00,94,3,234.6,2,2,1,5,At risk / Low value,3,Occasional
15463,2011-11-10 12:57:00,29,1,126.14,4,1,1,6,At risk / Low value,3,Occasional
15464,2011-01-05 15:56:00,338,1,1044.65,1,1,4,6,At risk / Low value,1,At risk / Low value
15465,2011-11-20 10:11:00,20,24,6945.0199999999995,4,4,5,13,VIP / High value,2,VIP / High value
15466,2011-09-15 14:08:00,85,1,334.53,2,1,2,5,At risk / Low value,3,Occasional
15467,2011-11-30 14:17:00,9,4,511.88,5,2,3,10,Loyal,0,Occasional
15468,2011-11-04 13:11:00,35,5,438.46,3,3,2,8,Occasional,0,Occasional
15469,2011-10-27 19:16:00,43,4,504.5,3,2,3,8,Occasional,0,Occasional
15471,2011-12-07 14:12:00,2,1,454.48,5,1,2,8,Occasional,3,Occasional
15472,2011-08-18 15:17:00,113,1,371.56,2,1,2,5,At risk / Low value,3,Occasional
15473,2011-11-25 15:15:00,14,10,1465.2,4,4,4,12,Loyal,0,Occasional
15475,2011-09-23 15:20:00,77,1,454.10999999999996,2,1,2,5,At risk / Low value,3,Occasional
15478,2011-10-30 14:19:00,40,2,1399.92,3,1,4,8,Occasional,0,Occasional
15480,2011-08-15 14:32:00,116,1,905.5,2,1,3,6,At risk / Low value,3,Occasional
15482,2011-11-24 10:46:00,16,16,6393.52,4,4,5,13,VIP / High value,2,VIP / High value
15483,2011-07-01 13:07:00,161,4,225.26,2,2,1,5,At risk / Low value,1,At risk / Low value
15484,2011-12-08 15:03:00,1,5,3559.21,5,3,5,13,VIP / High value,0,Occasional
15485,2011-11-09 14:31:00,30,3,2564.5,4,2,5,11,Loyal,0,Occasional
15488,2011-09-08 10:11:00,93,1,91.32000000000001,2,1,1,4,At risk / Low value,3,Occasional
15489,2011-11-17 08:53:00,23,4,1090.03,4,2,4,10,Loyal,0,Occasional
15491,2011-09-05 15:56:00,95,7,3090.85,2,3,5,10,Loyal,0,Occasional
15492,2011-11-11 14:53:00,28,2,659.4599999999999,4,1,3,8,Occasional,3,Occasional
15493,2011-11-07 12:04:00,33,7,1918.86,3,3,4,10,Loyal,0,Occasional
15494,2011-11-18 14:51:00,21,2,1280.58,4,1,4,9,Occasional,0,Occasional
15497,2011-11-22 11:51:00,18,3,1259.7,4,2,4,10,Loyal,0,Occasional
15498,2011-12-09 10:28:00,1,35,12396.46,5,4,5,14,VIP / High value,2,VIP / High value
15500,2011-12-01 13:47:00,8,4,1131.56,5,2,4,11,Loyal,0,Occasional
15502,2011-11-24 12:48:00,16,23,5541.46,4,4,5,13,VIP / High value,2,VIP / High value
15503,2010-12-12 10:57:00,363,1,141.04,1,1,1,3,At risk / Low value,1,At risk / Low value
15504,2011-09-19 13:45:00,81,1,52.83,2,1,1,4,At risk / Low value,3,Occasional
15505,2011-10-18 07:56:00,53,7,3497.14,3,3,5,11,Loyal,0,Occasional
15506,2011-11-17 12:11:00,23,3,972.08,4,2,4,10,Loyal,0,Occasional
15507,2011-06-21 11:19:00,172,1,475.86,2,1,2,5,At risk / Low value,1,At risk / Low value
15508,2011-06-03 15:43:00,189,6,1000.27,1,3,4,8,Occasional,0,Occasional
15510,2011-01-13 12:10:00,331,1,250.0,1,1,2,4,At risk / Low value,1,At risk / Low value
15511,2011-11-28 09:43:00,12,5,900.53,4,3,3,10,Loyal,0,Occasional
15512,2011-07-07 10:20:00,156,2,121.0,2,1,1,4,At risk / Low value,1,At risk / Low value
15513,2011-11-08 16:21:00,31,22,14520.08,4,4,5,13,VIP / High value,2,VIP / High value
15514,2011-11-27 14:40:00,12,13,2907.45,4,4,5,13,VIP / High value,2,VIP / High value
